date,metric,High income,Upper middle income,Lower middle income,Low income,date_popup
2020-05-07,Test positivity (%),10.061461039447622,1.7983111417763746,4.4490098316329885,4.124965440973182,2020-05-07
2020-05-07,Cases sequenced (%),0.06660023763786592,0.011061801723766187,0.04269892807899302,0.03351206434316354,2020-05-07
2020-05-08,"Daily cases per 1,000",0.04701100358868398,0.006816993637654382,0.0013906339693580008,3.8924312498625984e-4,2020-05-08
2020-05-08,"Daily tests per 1,000",0.47689137691119504,0.3561208059454863,0.030777429342045855,0.013233092062127144,2020-05-08
2020-05-08,"Daily sequences per 100,000",0.0027048861326667145,6.409356311686498e-5,5.0042107637746385e-5,2.1530498672641502e-4,2020-05-08
2020-05-08,Test positivity (%),9.846701364888679,1.8331537526951622,4.518356467992014,2.9414374445430345,2020-05-08
2020-05-08,Cases sequenced (%),0.05872363938599118,0.010144376211437784,0.03890326618291301,0.030165912518853696,2020-05-08
2020-05-09,"Daily cases per 1,000",0.04639219249053535,0.0070522412307151144,0.0014613641049419643,4.042727237790928e-4,2020-05-09
2020-05-09,"Daily tests per 1,000",0.48340166863325107,0.3646228589088893,0.03194046610757598,0.013954865060404834,2020-05-09
2020-05-09,"Daily sequences per 100,000",0.0024040474190925617,5.9515451465660336e-5,5.765721097392518e-5,2.0529080129727943e-4,2020-05-09
2020-05-09,Test positivity (%),9.584890382223668,1.8522148673033416,4.57527482542073,2.8970020278172774,2020-05-09
2020-05-09,Cases sequenced (%),0.05288854632052685,0.009105554388176788,0.04265387586917332,0.02904443799012489,2020-05-09
2020-05-10,"Daily cases per 1,000",0.045778761413350674,0.007277140399472178,0.0015354343400446916,4.3350999018077564e-4,2020-05-10
2020-05-10,"Daily tests per 1,000",0.4902030643786771,0.3757208029429735,0.033140890818071415,0.014630609912379472,2020-05-10
2020-05-10,"Daily sequences per 100,000",0.0021724282325354715,4.463658859924525e-5,5.4393595258419974e-5,1.9026952315357606e-4,2020-05-10
2020-05-10,Test positivity (%),9.32559442231605,1.8547989064438126,4.633050899185346,2.963034301215069,2020-05-10
2020-05-10,Cases sequenced (%),0.0484333934002379,0.0066181112249954184,0.038298328660937235,0.027085590465872153,2020-05-10
2020-05-11,"Daily cases per 1,000",0.045187937292943896,0.007493951002693557,0.0016107159492686608,4.667394937618048e-4,2020-05-11
2020-05-11,"Daily tests per 1,000",0.49730490149725404,0.38946763105890736,0.03433657588030607,0.015279465872763806,2020-05-11
2020-05-11,"Daily sequences per 100,000",0.002076585810511848,4.120300486084177e-5,5.5481467163588385e-5,1.8526243043900825e-4,2020-05-11
2020-05-11,Test positivity (%),9.07250518300199,1.8425551419351243,4.690962648353342,3.054684618222058,2020-05-11
2020-05-11,Cases sequenced (%),0.046901946069977704,0.005932282989672884,0.03723850899930634,0.025157232704402514,2020-05-11
2020-05-12,"Daily cases per 1,000",0.04439932947255363,0.007711366704710735,0.0016858564275270484,5.052528406684392e-4,2020-05-12
2020-05-12,"Daily tests per 1,000",0.5058887325480999,0.40357583519181267,0.03551292600025606,0.015916579959091244,2020-05-12
2020-05-12,"Daily sequences per 100,000",0.005167503920773713,4.120300486084177e-5,5.221785144808318e-5,1.6022696686616934e-4,2020-05-12
2020-05-12,Test positivity (%),8.761608177338676,1.8296878266096277,4.747162842945954,3.1743806896144706,2020-05-12
2020-05-12,Cases sequenced (%),0.11878672305925078,0.005765027103634369,0.03348588012054917,0.023239600278875203,2020-05-12
2020-05-13,"Daily cases per 1,000",0.043609417404656944,0.007924213293371878,0.0017605499910610944,5.303804511502068e-4,2020-05-13
2020-05-13,"Daily tests per 1,000",0.5153609071830092,0.4183273372177499,0.03669769693448575,0.016544770221135433,2020-05-13
2020-05-13,"Daily sequences per 100,000",0.005207438263283556,3.776942112243829e-5,7.723890526695636e-5,1.3519150329333038e-4,2020-05-13
2020-05-13,Test positivity (%),8.44632331143659,1.813864684135924,4.797439997948922,3.2057287231022538,2020-05-13
2020-05-13,Cases sequenced (%),0.12187295554378641,0.005142662122423409,0.04742977387354287,0.022138587558113793,2020-05-13
2020-05-14,"Daily cases per 1,000",0.04281640774893252,0.008140073027057002,0.0018362197104404127,5.579738551839236e-4,2020-05-14
2020-05-14,"Daily tests per 1,000",0.5256420579288448,0.43371466104213047,0.03791475157709221,0.01717072952710881,2020-05-14
2020-05-14,"Daily sequences per 100,000",0.004701603258158876,2.1746030343222043e-5,7.288741764628277e-5,1.101560397204914e-4,2020-05-14
2020-05-14,Test positivity (%),8.129296762550958,1.7971605195865443,4.843021868959949,3.2495640578520875,2020-05-14
2020-05-14,Cases sequenced (%),0.11207254888895234,0.0028824083583774167,0.042913232006866114,0.02104377104377104,2020-05-14
2020-05-15,"Daily cases per 1,000",0.04203831542406274,0.008365466154014718,0.0019060089729204992,5.95195595944299e-4,2020-05-15
2020-05-15,"Daily tests per 1,000",0.5369623531563604,0.446268816232249,0.03914344952435916,0.017780719884364804,2020-05-15
2020-05-15,"Daily sequences per 100,000",0.004078627515005321,1.2589807040812763e-5,7.941464907729317e-5,7.510639071851688e-5,2020-05-15
2020-05-15,Test positivity (%),7.812188431643824,1.795009888250252,4.86929229815165,3.3474212507429177,2020-05-15
2020-05-15,Cases sequenced (%),0.09902212420554458,0.001623800786214817,0.04504421120181658,0.019727756954034326,2020-05-15
2020-05-16,"Daily cases per 1,000",0.04125256064509276,0.00859502087881293,0.0019740871758939862,6.387579486954008e-4,2020-05-16
2020-05-16,"Daily tests per 1,000",0.5484005256782195,0.455675311553601,0.0403136493934633,0.018321198347203946,2020-05-16
2020-05-16,"Daily sequences per 100,000",0.00398810967198301,1.2589807040812763e-5,1.0117208718066117e-4,1.4019859600789816e-4,2020-05-16
2020-05-16,Test positivity (%),7.505386640538236,1.8062732657480436,4.89682081775032,3.4864419706087815,2020-05-16
2020-05-16,Cases sequenced (%),0.09866876211541084,0.0015804325212783687,0.05531368210691599,0.01838235294117647,2020-05-16
2020-05-17,"Daily cases per 1,000",0.04047522913126839,0.008824526207791079,0.0020457208081598797,6.723397084981369e-4,2020-05-17
2020-05-17,"Daily tests per 1,000",0.5612625360954175,0.4623128689776369,0.04151093258464797,0.018872361915434867,2020-05-17
2020-05-17,"Daily sequences per 100,000",0.0035408450358727656,1.0300751215210442e-5,1.2401739718919755e-4,1.2017022514962699e-4,2020-05-17
2020-05-17,Test positivity (%),7.194427266592597,1.8279929673392612,4.928149479629978,3.5625626061582683,2020-05-17
2020-05-17,Cases sequenced (%),0.08928553446790856,0.0012594511311970244,0.0654296258458501,0.01746419839329375,2020-05-17
2020-05-18,"Daily cases per 1,000",0.03971637445711825,0.009060601180837903,0.0021156284702662773,7.090917742962363e-4,2020-05-18
2020-05-18,"Daily tests per 1,000",0.5757730745070163,0.46613075954706973,0.042682654979661054,0.019442077644675693,2020-05-18
2020-05-18,"Daily sequences per 100,000",0.003184098242784833,6.867167476806962e-6,1.2510526909436596e-4,1.6523405958073712e-4,2020-05-18
2020-05-18,Test positivity (%),6.880941898756297,1.8616977075217318,4.956646842316643,3.6472016378888625,2020-05-18
2020-05-18,Cases sequenced (%),0.08182393486924247,8.177573277871213e-4,0.06382258431518367,0.016559032952475575,2020-05-18
2020-05-19,"Daily cases per 1,000",0.039133701883626575,0.009303258146908421,0.002190021306528644,7.507754271982339e-4,2020-05-19
2020-05-19,"Daily tests per 1,000",0.5909698541543875,0.4695171002211459,0.043877178966849256,0.020017546892204398,2020-05-19
2020-05-19,"Daily sequences per 100,000",0.004427387439591286,1.1445279128011603e-5,1.2619314099953434e-4,1.6022696686616934e-4,2020-05-19
2020-05-19,Test positivity (%),6.605071110530611,1.8979377168048397,4.991253672400593,3.750586579070859,2020-05-19
2020-05-19,Cases sequenced (%),0.11546758818550636,0.001327379593397083,0.06219072178766157,0.01563966218329684,2020-05-19
2020-05-20,"Daily cases per 1,000",0.038561898039355044,0.009561573587939624,0.002271130162731364,8.009132294212e-4,2020-05-20
2020-05-20,"Daily tests per 1,000",0.606730652907018,0.4724335082114023,0.045102159869641084,0.020583505221747015,2020-05-20
2020-05-20,"Daily sequences per 100,000",0.0038044116964377314,5.264828398885337e-5,1.3489611624088155e-4,1.5521987415160153e-4,2020-05-20
2020-05-20,Test positivity (%),6.338998939976741,1.9387669916482597,5.0355241728902085,3.8910439247005137,2020-05-20
2020-05-20,Cases sequenced (%),0.10069145221877032,0.005940987908798086,0.06410554668072853,0,2020-05-20
2020-05-21,"Daily cases per 1,000",0.038039981662203945,0.009822482309524252,0.0023562193174651667,8.546910126018056e-4,2020-05-21
2020-05-21,"Daily tests per 1,000",0.6224827889738691,0.47483328740652875,0.0463165618668975,0.02111517727904348,2020-05-21
2020-05-21,"Daily sequences per 100,000",0.0033917568238360177,3.204678155843249e-5,1.3272037243054473e-4,1.5521987415160153e-4,2020-05-21
2020-05-21,Test positivity (%),6.0946425112045155,1.9817997625059363,5.08720687048483,4.04775674533443,2020-05-21
2020-05-21,Cases sequenced (%),0.0910013650204753,0.003520197131039338,0.0607939086496776,0,2020-05-21
2020-05-22,"Daily cases per 1,000",0.03752032054636603,0.010150220485107225,0.002448658521993831,9.058855834898927e-4,2020-05-22
2020-05-22,"Daily tests per 1,000",0.6374679130306876,0.47686500509885954,0.0475728685410195,0.021687945895539098,2020-05-22
2020-05-22,"Daily sequences per 100,000",0.003029685451746773,1.2589807040812763e-5,1.4577483529256555e-4,1.2017022514962699e-4,2020-05-22
2020-05-22,Test positivity (%),5.869866559702791,2.0397641426096316,5.147174423342762,4.176908167574416,2020-05-22
2020-05-22,Cases sequenced (%),0.0824127677509715,0.001332737236314909,0.0642528686028837,0,2020-05-22
2020-05-23,"Daily cases per 1,000",0.037047938402635726,0.010419812792880501,0.0025447492688327215,9.630685101469995e-4,2020-05-23
2020-05-23,"Daily tests per 1,000",0.6504173329159209,0.480936475194936,0.048890159494110366,0.022280206022969172,2020-05-23
2020-05-23,"Daily sequences per 100,000",0.0026782632376601526,8.011695389608123e-6,1.5882929815458634e-4,9.513476157678803e-5,2020-05-23
2020-05-23,Test positivity (%),5.680485802358012,2.076399165549709,5.205033681960638,4.322529644268775,2020-05-23
2020-05-23,Cases sequenced (%),0.07378238889186332,8.261624400589644e-4,0.06736337001407249,0.060960741282614,2020-05-23
2020-05-24,"Daily cases per 1,000",0.03660253787919441,0.010683354584486252,0.002642918224639169,0.0010291752610873508,2020-05-24
2020-05-24,"Daily tests per 1,000",0.6611386884294593,0.48589618296800313,0.05020217860637393,0.022839588903039925,2020-05-24
2020-05-24,"Daily sequences per 100,000",0.002648978053152934,8.011695389608123e-6,1.5556568243908114e-4,4.0056741716542336e-5,2020-05-24
2020-05-24,Test positivity (%),5.521218074213307,2.107366911728568,5.264548866219145,4.506102388517022,2020-05-24
2020-05-24,Cases sequenced (%),0.07386363214574965,8.057822937398774e-4,0.06352845008351993,0.057045065601825436,2020-05-24
2020-05-25,"Daily cases per 1,000",0.03615213774031183,0.010938693745434,0.0027445508620582105,0.001097043293136237,2020-05-25
2020-05-25,"Daily tests per 1,000",0.6704239271628313,0.49178947698891523,0.05153304249486874,0.023369617097968424,2020-05-25
2020-05-25,"Daily sequences per 100,000",0.0025105389991188108,8.011695389608123e-6,1.7079588911143872e-4,2.5035463572838956e-5,2020-05-25
2020-05-25,Test positivity (%),5.3778610461991265,2.132044760945664,5.325807926693814,4.6943143678276424,2020-05-25
2020-05-25,Cases sequenced (%),0.07087555740281293,7.86973121495159e-4,0.06716520072555529,0.053516001284384024,2020-05-25
2020-05-26,"Daily cases per 1,000",0.03571896453724317,0.011191880791891267,0.0028443870815561445,0.0011665551875530895,2020-05-26
2020-05-26,"Daily tests per 1,000",0.6784284917019837,0.4976427430560663,0.05278553324857008,0.023899880130378064,2020-05-26
2020-05-26,"Daily sequences per 100,000",0.002318854155071563,8.011695389608123e-6,1.5665355434424955e-4,2.5035463572838956e-5,2020-05-26
2020-05-26,Test positivity (%),5.250908462259087,2.1558748045623135,5.388573168640286,4.881008528868451,2020-05-26
2020-05-26,Cases sequenced (%),0.06610581951818062,7.691699118311517e-4,0.05944149759550887,0.050327126321087066,2020-05-26
2020-05-27,"Daily cases per 1,000",0.035288100939133794,0.011442423811974516,0.0029478043956026926,0.001237358688116201,2020-05-27
2020-05-27,"Daily tests per 1,000",0.6857519964248956,0.5033998974020826,0.05399337186270296,0.02442192385094787,2020-05-27
2020-05-27,"Daily sequences per 100,000",0.002627679737147684,9.156223302409282e-6,1.5665355434424955e-4,1.5021278143703374e-5,2020-05-27
2020-05-27,Test positivity (%),5.132393374761001,2.179026163864304,5.459567154091647,5.066589739891341,2020-05-27
2020-05-27,Cases sequenced (%),0.07584495904372211,8.598036423431799e-4,0.05735612177023297,0.028468400075915733,2020-05-27
2020-05-28,"Daily cases per 1,000",0.03488332229115275,0.01170643291986963,0.0030535230031952356,0.0013094537948255716,2020-05-28
2020-05-28,"Daily tests per 1,000",0.6911582679748866,0.5091316936635418,0.05518211913343897,0.02494103210300345,2020-05-28
2020-05-28,"Daily sequences per 100,000",0.0024280080245984684,1.2589807040812763e-5,1.4686270719773393e-4,1.5021278143703374e-5,2020-05-28
2020-05-28,Test positivity (%),5.034092728897399,2.204256915637161,5.533537042699177,5.2501989068362755,2020-05-28
2020-05-28,Cases sequenced (%),0.07096093254037801,0.001155567788232748,0.05190970019264266,0.02690100430416069,2020-05-28
2020-05-29,"Daily cases per 1,000",0.034504710108769196,0.01197757475007605,0.0031656053919200708,0.0013840146950868913,2020-05-29
2020-05-29,"Daily tests per 1,000",0.6970438748046679,0.5138991192678816,0.056240091876035736,0.02538804524834966,2020-05-29
2020-05-29,"Daily sequences per 100,000",0.0021857396800387527,1.0300751215210442e-5,1.3598398814604996e-4,1.5021278143703374e-5,2020-05-29
2020-05-29,Test positivity (%),4.93759855057818,2.2344483508835555,5.628734389157276,5.451442525599163,2020-05-29
2020-05-29,Cases sequenced (%),0.06457348817320814,9.240616410718705e-4,0.04636274957068094,0.025451768897938407,2020-05-29
2020-05-30,"Daily cases per 1,000",0.034200494377897496,0.012269635133129947,0.0032836875816755354,0.0014626852512681263,2020-05-30
2020-05-30,"Daily tests per 1,000",0.7050096056838935,0.5175318439963681,0.05726463715574757,0.025883434914810308,2020-05-30
2020-05-30,"Daily sequences per 100,000",0.0018875632559652565,1.0300751215210442e-5,1.3163250052537634e-4,1.0014185429135584e-5,2020-05-30
2020-05-30,Test positivity (%),4.838857687049284,2.272946856656723,5.734232756499631,5.6510476916307155,2020-05-30
2020-05-30,Cases sequenced (%),0.05624962758456313,9.020657305228973e-4,0.0432652769335288,0.016055229991169623,2020-05-30
2020-05-31,"Daily cases per 1,000",0.03389864259563117,0.0125792198770349,0.003409436836153116,0.001536306801604894,2020-05-31
2020-05-31,"Daily tests per 1,000",0.7146668541476962,0.5199458302876281,0.058289170694165796,0.026350056989831543,2020-05-31
2020-05-31,"Daily sequences per 100,000",0.0016612686484094783,1.0300751215210442e-5,1.3054462862020793e-4,0,2020-05-31
2020-05-31,Test positivity (%),4.731337756220622,2.3195937715268484,5.849177120810143,5.830373733907875,2020-05-31
2020-05-31,Cases sequenced (%),0.049937237789423564,8.79865165551519e-4,0.04132516013499552,0,2020-05-31
2020-06-01,"Daily cases per 1,000",0.03371055682806494,0.012891952856994505,0.0035426418120679763,0.0016087541645359717,2020-06-01
2020-06-01,"Daily tests per 1,000",0.7245026660267944,0.5213997916796591,0.05925949468002352,0.026742822677034872,2020-06-01
2020-06-01,"Daily sequences per 100,000",0.0015813999633897918,1.4878862866415084e-5,1.3163250052537634e-4,0,2020-06-01
2020-06-01,Test positivity (%),4.641190419619188,2.370743618820454,5.978184308180082,6.015648325400868,2020-06-01
2020-06-01,Cases sequenced (%),0.04762011833559254,0.001240086462643826,0.040102742563592676,0,2020-06-01
2020-06-02,"Daily cases per 1,000",0.03348630200440899,0.013229773343014568,0.003686049972122988,0.0016856634396086717,2020-06-02
2020-06-02,"Daily tests per 1,000",0.7345734401693079,0.522657912079609,0.06028649389009817,0.027053864920802174,2020-06-02
2020-06-02,"Daily sequences per 100,000",0.002963128214230367,1.4878862866415084e-5,9.246911193931396e-5,0,2020-06-02
2020-06-02,Test positivity (%),4.547059248205383,2.427130844107205,6.114221833571263,6.23076756146785,2020-06-02
2020-06-02,Cases sequenced (%),0.08989577910214167,0.001208421021320265,0.027075323550116423,0,2020-06-02
2020-06-03,"Daily cases per 1,000",0.03330416940499359,0.013556255260119074,0.0038340724605635907,0.001769030745412667,2020-06-03
2020-06-03,"Daily tests per 1,000",0.7450226749505177,0.5238893354317599,0.06133861946848113,0.02730842875035578,2020-06-03
2020-06-03,"Daily sequences per 100,000",0.0026942369746640895,1.1445279128011603e-5,1.4033547576672355e-4,0,2020-06-03
2020-06-03,Test positivity (%),4.458844717559627,2.4813588907155326,6.250666372649176,6.477966057968895,2020-06-03
2020-06-03,Cases sequenced (%),0.08217775104449467,9.071677135382081e-4,0.039504388355698736,0,2020-06-03
2020-06-04,"Daily cases per 1,000",0.03312968326603236,0.013887220694761412,0.003989190836822173,0.0017908986696403592,2020-06-04
2020-06-04,"Daily tests per 1,000",0.757523798631264,0.5248353121223953,0.06170794173032828,0.019451718659759965,2020-06-04
2020-06-04,"Daily sequences per 100,000",0.0027075484221673707,4.578111651204641e-6,1.2292952528402917e-4,0,2020-06-04
2020-06-04,Test positivity (%),4.362218071095083,2.537654099108946,6.464631172200582,9.206891694075422,2020-06-04
2020-06-04,Cases sequenced (%),0.08301322497808353,3.539772888171495e-4,0.032351433912891615,0,2020-06-04
2020-06-05,"Daily cases per 1,000",0.033005694323218635,0.014205860305327786,0.004144606291953815,0.0018532679786848463,2020-06-05
2020-06-05,"Daily tests per 1,000",0.7694968842872737,0.5262837360969989,0.06275679047646801,0.01923113265078983,2020-06-05
2020-06-05,"Daily sequences per 100,000",0.0024173588665958434,5.722639564005801e-6,1.2401739718919755e-4,0,2020-06-05
2020-06-05,Test positivity (%),4.278218131249688,2.5889563478573803,6.604235590263212,9.636811374231419,2020-06-05
2020-06-05,Cases sequenced (%),0.07439445941528249,4.3254690538642015e-4,0.03141387225576404,0,2020-06-05
2020-06-06,"Daily cases per 1,000",0.03288102932291955,0.01449652923733627,0.00430349369728828,0.0019117056980474457,2020-06-06
2020-06-06,"Daily tests per 1,000",0.7806570885886681,0.5281179173967672,0.06382508899627685,0.019045871379416043,2020-06-06
2020-06-06,"Daily sequences per 100,000",0.003053646057252679,5.722639564005801e-6,1.2945675671503955e-4,0,2020-06-06
2020-06-06,Test positivity (%),4.201128113104858,2.632975889349996,6.742636422393894,10.037375869888185,2020-06-06
2020-06-06,Cases sequenced (%),0.0943325621694351,4.2387393650029334e-4,0.03158098665371581,0,2020-06-06
2020-06-07,"Daily cases per 1,000",0.03279922636719185,0.014772733543394558,0.004463077776841075,0.0019727049076573356,2020-06-07
2020-06-07,"Daily tests per 1,000",0.7911825390472199,0.5279707978984067,0.06493242363418107,0.018652409918135857,2020-06-07
2020-06-07,"Daily sequences per 100,000",0.0027874171071870573,5.722639564005801e-6,1.3054462862020793e-4,0,2020-06-07
2020-06-07,Test positivity (%),4.134966115489447,2.6841421539544617,6.872099380620877,10.400884433221522,2020-06-07
2020-06-07,Cases sequenced (%),0.08632303448139396,4.15948808348259e-4,0.030707657978105443,0,2020-06-07
2020-06-08,"Daily cases per 1,000",0.032725698355084855,0.015041822285795103,0.00462175960617669,0.0020329892827796094,2020-06-08
2020-06-08,"Daily tests per 1,000",0.8001905483066403,0.5245081960142249,0.06608122969485104,0.018654315777023294,2020-06-08
2020-06-08,"Daily sequences per 100,000",0.0026596272111555587,5.722639564005801e-6,1.2075378147369236e-4,0,2020-06-08
2020-06-08,Test positivity (%),4.0793706312093105,2.7513956009977676,6.992714324198836,10.727892268423634,2020-06-08
2020-06-08,Cases sequenced (%),0.08255059012516454,4.0850774571536653e-4,0.0274293508881179,0,2020-06-08
2020-06-09,"Daily cases per 1,000",0.032675670101168744,0.015303156415642912,0.004782257356835491,0.00208082362390924,2020-06-09
2020-06-09,"Daily tests per 1,000",0.8088315279018112,0.5184179370676559,0.06729023480084396,0.018907275229355685,2020-06-09
2020-06-09,"Daily sequences per 100,000",0.002529175025623404,4.578111651204641e-6,1.7188376101660713e-4,0,2020-06-09
2020-06-09,Test positivity (%),4.028983868086195,2.832495347668609,7.105545250466275,10.84012438011656,2020-06-09
2020-06-09,Cases sequenced (%),0.07862175240437733,3.2122528171457204e-4,0.037733235577187156,0,2020-06-09
2020-06-10,"Daily cases per 1,000",0.03265327907725385,0.015588319695632968,0.004945461858145835,0.002127823991469985,2020-06-10
2020-06-10,"Daily tests per 1,000",0.8177569728632373,0.5096314145908588,0.06853275360145429,0.019220760139689062,2020-06-10
2020-06-10,"Daily sequences per 100,000",0.002188401969539409,5.722639564005801e-6,1.4142334767189196e-4,0,2020-06-10
2020-06-10,Test positivity (%),3.982300417982102,2.935578380703716,7.21481407923351,10.91016826460518,2020-06-10
2020-06-10,Cases sequenced (%),0.06790952132897277,3.9418622618721006e-4,0.030021777335405606,0,2020-06-10
2020-06-11,"Daily cases per 1,000",0.032607388295148095,0.0158628034854355,0.005115747310527727,0.002171011908430112,2020-06-11
2020-06-11,"Daily tests per 1,000",0.8254377931062373,0.5003915142822705,0.06982904275571139,0.0195820647821072,2020-06-11
2020-06-11,"Daily sequences per 100,000",0.001943471335479037,5.722639564005801e-6,1.4903845100807075e-4,0,2020-06-11
2020-06-11,Test positivity (%),3.9397835796977794,3.0430031409788216,7.324692968226724,10.93160883167212,2020-06-11
2020-06-11,Cases sequenced (%),0.060541121520129505,3.873653808460215e-4,0.030585204351582507,0,2020-06-11
2020-06-12,"Daily cases per 1,000",0.03260641477236918,0.016117132656242008,0.005284559468251184,0.002216523037474991,2020-06-12
2020-06-12,"Daily tests per 1,000",0.832495428294649,0.490447168161204,0.07112351634695514,0.019984663033753115,2020-06-12
2020-06-12,"Daily sequences per 100,000",0.0017917208339416327,5.722639564005801e-6,1.8276248006829113e-4,0,2020-06-12
2020-06-12,Test positivity (%),3.90635055886858,3.155117917981023,7.428685279560254,10.940734380880693,2020-06-12
2020-06-12,Cases sequenced (%),0.055815604483825915,3.812527354883771e-4,0.03630783860301269,0,2020-06-12
2020-06-13,"Daily cases per 1,000",0.032611039005569,0.016368500081208246,0.005455929905071458,0.0022587578417849635,2020-06-13
2020-06-13,"Daily tests per 1,000",0.8387753173644332,0.4797586912887766,0.07241310276228877,0.020646515847389912,2020-06-13
2020-06-13,"Daily sequences per 100,000",0.0015547770683832297,4.578111651204641e-6,1.7405950482694393e-4,0,2020-06-13
2020-06-13,Test positivity (%),3.8777210443637173,3.276443768518431,7.533001378667848,10.793930940248798,2020-06-13
2020-06-13,Cases sequenced (%),0.04842747529493908,3.0031833743768396e-4,0.03349277288760035,0,2020-06-13
2020-06-14,"Daily cases per 1,000",0.03262326428301994,0.01661884748582286,0.005646738694672012,0.002292831619027988,2020-06-14
2020-06-14,"Daily tests per 1,000",0.8460893354433845,0.4712496347304207,0.07370449332200042,0.02130946597371948,2020-06-14
2020-06-14,"Daily sequences per 100,000",0.0014482854883569808,4.234753277364293e-5,1.7079588911143872e-4,0,2020-06-14
2020-06-14,Test positivity (%),3.8456788434370686,3.3873086172297,7.659848455154466,10.617843162677275,2020-06-14
2020-06-14,Cases sequenced (%),0.04506086530114574,0.0027360974819768823,0.031754250417659405,0,2020-06-14
2020-06-15,"Daily cases per 1,000",0.03266183291637678,0.016878989543693466,0.005843006669130953,0.002324999170970703,2020-06-15
